gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,2,Blue,Jungle,Peanut,ROX Tigers,Lee Sin,Syndra,Poppy,Rek'Sai,34.8,0,3,4,6,15,25,,,,,0,0,4.024116667,0.086206897,0.086206897,1.149425287,0,15.94216667,1,2,,,0,14.33235,0,2,9,0,29.97958333,0,1,6996,201.0344828,0.098722924,0.191546225,31,0.890804598,0.234848485,14,0.402298851,2,2,,,11507,200.9275862,11175,-0.115911486,52,108,97,11,4.597701149,0.137815126,54,45,9,3874,2859,1015,5344,4956,388,4007,3548,459
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,3,Blue,Middle,Kuro,ROX Tigers,Ryze,Syndra,Poppy,Rek'Sai,34.8,0,4,5,6,15,25,,,,,0,0,4.024116667,0.114942529,0.201149425,1.149425287,0,15.94216667,1,2,,,0,14.33235,0,2,9,0,29.97958333,0,1,20919,601.1206897,0.295195089,0.230199099,17,0.488505747,0.128787879,6,0.172413793,3,4,,,12918,241.4735632,12550,-0.06364513,269,11,9,2,8.045977011,0.263865546,69,61,8,3078,3139,-61,4983,5350,-367,3996,4069,-73
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,4,Blue,ADC,PraY,ROX Tigers,Jhin,Syndra,Poppy,Rek'Sai,34.8,0,1,4,8,15,25,,,,,0,0,4.024116667,0.028735632,0.316091954,1.149425287,0,15.94216667,1,2,,,0,14.33235,0,2,9,0,29.97958333,0,1,16865,484.6264368,0.237987723,0.210995935,14,0.402298851,0.106060606,4,0.114942529,3,3,,,12217,221.3298851,11850,-0.322123894,266,9,9,0,7.902298851,0.263865546,72,88,-16,3213,3213,0,4945,5604,-659,3125,2939,186
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,5,Blue,Support,GorillA,ROX Tigers,Zyra,Syndra,Poppy,Rek'Sai,34.8,0,2,5,6,15,25,,,,,0,0,4.024116667,0.057471264,0.028735632,1.149425287,1,15.94216667,1,2,,,0,14.33235,0,2,9,0,29.97958333,0,1,13837,397.6149425,0.19525859,0.12382836,54,1.551724138,0.409090909,25,0.718390805,10,11,,,9035,129.8931034,8725,-0.042075736,37,1,0,1,1.091954023,0.042016807,5,6,-1,2102,1957,145,3266,3137,129,2766,2582,184
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,6,Red,Top,Koro1,EDward Gaming,Rumble,Elise,Nidalee,Jayce,34.8,1,3,5,14,25,15,,,,,0,0,4.024116667,0.086206897,0.143678161,1.149425287,0,15.94216667,2,1,,,1,14.33235,1,9,2,1,29.97958333,1,0,17064,490.3448276,0.207828904,0.198645494,17,0.488505747,0.134920635,3,0.086206897,3,4,,,13842,268.0252874,13100,0.050880626,242,15,11,4,7.385057471,0.235679214,63,63,0,3190,3130,60,5875,4974,901,4182,3792,390
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,7,Red,Jungle,ClearLove,EDward Gaming,Olaf,Elise,Nidalee,Jayce,34.8,1,3,1,9,25,15,,,,,0,1,4.024116667,0.086206897,0.086206897,1.149425287,0,15.94216667,2,1,,,1,14.33235,1,9,2,1,29.97958333,1,0,9168,263.4482759,0.111660536,0.179477962,26,0.747126437,0.206349206,19,0.545977011,7,7,,,12942,242.1632184,12550,0.115911486,49,101,83,18,4.310344828,0.135842881,45,54,-9,2859,3874,-1015,4956,5344,-388,3548,4007,-459
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,8,Red,Middle,Scout,EDward Gaming,Aurelion Sol,Elise,Nidalee,Jayce,34.8,1,7,5,12,25,15,,,,,0,0,4.024116667,0.201149425,0.114942529,1.149425287,0,15.94216667,2,1,,,1,14.33235,1,9,2,1,29.97958333,1,0,19329,555.4310345,0.235415195,0.213936926,17,0.488505747,0.134920635,5,0.143678161,4,5,,,14560,288.6574713,13375,0.06364513,236,14,12,2,7.183908046,0.258592471,61,69,-8,3139,3078,61,5350,4983,367,4069,3996,73
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,9,Red,ADC,Deft,EDward Gaming,Caitlyn,Elise,Nidalee,Jayce,34.8,1,11,1,9,25,15,,,,,0,0,4.024116667,0.316091954,0.028735632,1.149425287,0,15.94216667,2,1,,,1,14.33235,1,9,2,1,29.97958333,1,0,31727,911.6954023,0.386415122,0.285410526,16,0.459770115,0.126984127,13,0.373563218,4,4,,,17916,385.0942529,16400,0.322123894,317,32,24,8,10.02873563,0.345335516,88,72,16,3213,3213,0,5604,4945,659,2939,3125,-186
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,10,Red,Support,meiko,EDward Gaming,Karma,Elise,Nidalee,Jayce,34.8,1,1,3,16,25,15,,,,,0,0,4.024116667,0.028735632,0.057471264,1.149425287,0,15.94216667,2,1,,,1,14.33235,1,9,2,1,29.97958333,1,0,4818,138.4482759,0.058680243,0.122529092,50,1.436781609,0.396825397,14,0.402298851,10,10,,,10268,165.3241379,9100,0.042075736,23,1,0,1,0.689655172,0.024549918,6,5,1,1957,2102,-145,3137,3266,-129,2582,2766,-184
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,100,Blue,Team,Team,ROX Tigers,,Syndra,Poppy,Rek'Sai,34.8,0,15,25,31,15,25,,,,,1,0,4.024116667,0.431034483,0.718390805,1.149425287,1,15.94216667,1,2,,,0,14.33235,0,2,9,0,29.97958333,0,1,70865,2036.350575,,,132,3.793103448,1,51,1.465517241,19,22,0.653061224,0.246753247,59078,1048.977011,56750,-0.128220985,879,137,123,14,29.1954023,,263,263,0,15397,14358,1039,23512,24922,-1410,17686,17320,366
1001920104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920104?gameHash=894ab1a730fa90a0&tab=overview,WC,2016-W,15-10-2016 18:54,QF,3,6.18,200,Red,Team,Team,EDward Gaming,,Elise,Nidalee,Jayce,34.8,1,25,15,60,25,15,,,,,0,1,4.024116667,0.718390805,0.431034483,1.149425287,0,15.94216667,2,1,,,1,14.33235,1,9,2,1,29.97958333,1,0,82106,2359.367816,,,126,3.620689655,1,54,1.551724138,28,30,0.620689655,0.300970874,69528,1349.264368,64525,0.128220985,867,163,130,33,29.59770115,,263,263,0,14358,15397,-1039,24922,23512,1410,17320,17686,-366
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,1,Blue,Top,Koro1,EDward Gaming,Rumble,Elise,Aurelion Sol,Zyra,32.56666667,0,1,3,2,3,16,,,,,0,0,9.5388,0.030706244,0.092118731,0.583418628,0,12.15711667,1,2,,,1,13.65963333,0,2,10,0,26.1542,0,1,11289,346.642784,0.235609634,0.214719213,16,0.491299898,0.132231405,4,0.122824974,3,3,,,10021,177.4710338,9925,-0.207674944,222,3,3,0,6.908904811,0.250530786,66,89,-23,3123,3651,-528,5139,5178,-39,4355,4835,-480
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,2,Blue,Jungle,ClearLove,EDward Gaming,Lee Sin,Elise,Aurelion Sol,Zyra,32.56666667,0,0,3,3,3,16,,,,,0,0,9.5388,0,0.33776868,0.583418628,0,12.15711667,1,2,,,1,13.65963333,0,2,10,0,26.1542,0,1,4396,134.9846469,0.091747715,0.188156272,20,0.614124872,0.165289256,11,0.33776868,3,4,,,9306,155.5160696,8675,-0.380396733,25,87,80,7,3.439099284,0.116772824,38,41,-3,2955,4053,-1098,4861,6027,-1166,3695,4000,-305
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,3,Blue,Middle,Scout,EDward Gaming,Jayce,Elise,Aurelion Sol,Zyra,32.56666667,0,1,3,0,3,16,,,,,0,0,9.5388,0.030706244,0.030706244,0.583418628,0,12.15711667,1,2,,,1,13.65963333,0,2,10,0,26.1542,0,1,16008,491.5455476,0.334098593,0.232328771,12,0.368474923,0.099173554,3,0.092118731,2,2,,,10495,192.0257932,10400,-0.266666667,232,16,16,0,7.615148414,0.25477707,83,81,2,3166,3227,-61,4964,5182,-218,4411,4680,-269
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,4,Blue,ADC,Deft,EDward Gaming,Caitlyn,Elise,Aurelion Sol,Zyra,32.56666667,0,1,3,2,3,16,,,,,0,1,9.5388,0.030706244,0.030706244,0.583418628,0,12.15711667,1,2,,,1,13.65963333,0,2,10,0,26.1542,0,1,12012,368.8433982,0.250699169,0.251907331,17,0.522006141,0.140495868,11,0.33776868,5,5,,,11022,208.2079836,10975,-0.095444685,277,6,6,0,8.68986694,0.337579618,82,69,13,3160,3052,108,5422,5155,267,2870,3200,-330
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,5,Blue,Support,meiko,EDward Gaming,Nami,Elise,Aurelion Sol,Zyra,32.56666667,0,0,4,2,3,16,,,,,0,0,9.5388,0,0,0.583418628,0,12.15711667,1,2,,,1,13.65963333,0,2,10,0,26.1542,0,1,4209,129.2425793,0.087844889,0.112888413,56,1.719549642,0.462809917,20,0.614124872,11,12,,,7280,93.30522006,7300,-0.137161085,23,1,0,1,0.736949846,0.040339703,1,3,-2,1979,2279,-300,3375,3375,0,2654,3158,-504
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,6,Red,Top,Smeb,ROX Tigers,Kennen,Syndra,Nidalee,Rek'Sai,32.56666667,1,3,1,5,16,3,,,,,0,0,9.5388,0.092118731,0.030706244,0.583418628,0,12.15711667,2,1,,,0,13.65963333,1,10,2,1,26.1542,1,0,15481,475.3633572,0.239277269,0.206404311,16,0.491299898,0.152380952,4,0.122824974,2,3,,,13143,273.3359263,12225,0.207674944,237,15,9,6,7.737973388,0.224231465,89,66,23,3651,3123,528,5178,5139,39,4835,4355,480
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,7,Red,Jungle,Peanut,ROX Tigers,Olaf,Syndra,Nidalee,Rek'Sai,32.56666667,1,11,0,5,16,3,,,,,1,0,9.5388,0.33776868,0,0.583418628,0,12.15711667,2,1,,,0,13.65963333,1,10,2,1,26.1542,1,0,15430,473.7973388,0.238489003,0.229058228,13,0.399181167,0.123809524,17,0.522006141,3,3,,,14120,303.3359263,12750,0.380396733,41,104,80,24,4.452405322,0.132007233,41,38,3,4053,2955,1098,6027,4861,1166,4000,3695,305
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,8,Red,Middle,Kuro,ROX Tigers,Ryze,Syndra,Nidalee,Rek'Sai,32.56666667,1,1,1,8,16,3,,,,,0,0,9.5388,0.030706244,0.030706244,0.583418628,0,12.15711667,2,1,,,0,13.65963333,1,10,2,1,26.1542,1,0,7539,231.4943705,0.116524212,0.217000872,16,0.491299898,0.152380952,4,0.122824974,4,5,,,13600,287.3686796,13600,0.266666667,260,26,11,15,8.78198567,0.269439421,81,83,-2,3227,3166,61,5182,4964,218,4680,4411,269
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,9,Red,ADC,PraY,ROX Tigers,Jhin,Syndra,Nidalee,Rek'Sai,32.56666667,1,1,1,10,16,3,,,,,0,0,9.5388,0.030706244,0.030706244,0.583418628,0,12.15711667,2,1,,,0,13.65963333,1,10,2,1,26.1542,1,0,18795,577.1238485,0.29049908,0.220502142,15,0.460593654,0.142857143,3,0.092118731,3,3,,,13751,292.0053224,12075,0.095444685,293,13,9,4,9.396110542,0.341772152,69,82,-13,3052,3160,-108,5155,5422,-267,3200,2870,330
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,10,Red,Support,GorillA,ROX Tigers,Karma,Syndra,Nidalee,Rek'Sai,32.56666667,1,0,0,16,16,3,,,,,0,0,9.5388,0,0,0.583418628,1,12.15711667,2,1,,,0,13.65963333,1,10,2,1,26.1542,1,0,7454,228.8843398,0.115210436,0.127034447,45,1.381780962,0.428571429,20,0.614124872,9,10,,,9720,168.2284545,8375,0.137161085,22,2,0,2,0.736949846,0.032549729,3,1,2,2279,1979,300,3375,3375,0,3158,2654,504
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,100,Blue,Team,Team,EDward Gaming,,Elise,Aurelion Sol,Zyra,32.56666667,0,3,16,9,3,16,,,,,0,1,9.5388,0.092118731,0.491299898,0.583418628,0,12.15711667,1,2,,,1,13.65963333,0,2,10,0,26.1542,0,1,47914,1471.258956,,,121,3.715455476,1,49,1.504605937,24,26,0.5,0.352112676,48124,826.5261003,47275,-0.221072437,779,113,105,8,27.38996929,,270,283,-13,14383,16262,-1879,23761,24917,-1156,17985,19873,-1888
1001920106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001920106?gameHash=dd253b200964a300&tab=overview,WC,2016-W,15-10-2016 19:51,QF,4,6.18,200,Red,Team,Team,ROX Tigers,,Syndra,Nidalee,Rek'Sai,32.56666667,1,16,3,44,16,3,,,,,1,0,9.5388,0.491299898,0.092118731,0.583418628,1,12.15711667,2,1,,,0,13.65963333,1,10,2,1,26.1542,1,0,64699,1986.663255,,,105,3.224155578,1,48,1.473899693,21,24,0.75,0.244186047,64334,1324.274309,59025,0.221072437,853,160,109,51,31.10542477,,283,270,13,16262,14383,1879,24917,23761,1156,19873,17985,1888
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,1,Blue,Top,Odoamne,H2K,Jayce,Brand,Poppy,Jhin,34.73333333,1,9,3,9,28,8,,,,,1,0,3.88965,0.259117083,0.028790787,1.03646833,0,14.11261667,2,1,1,,1,13.98746667,1,10,0,0,29.00523333,0,1,26633,766.7850288,0.254576216,0.244263904,18,0.518234165,0.133333333,3,0.086372361,3,4,,,16605,348.3236084,14550,0.323353293,277,17,15,2,8.464491363,0.268376068,82,60,22,4152,2758,1394,6709,4156,2553,4792,3861,931
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,2,Blue,Jungle,Jankos,H2K,Lee Sin,Brand,Poppy,Jhin,34.73333333,1,5,3,11,28,8,,,,,0,0,3.88965,0.143953935,0,1.03646833,0,14.11261667,2,1,1,,1,13.98746667,1,10,0,0,29.00523333,0,1,10884,313.3589251,0.104036629,0.184885989,45,1.295585413,0.333333333,17,0.489443378,14,14,,,13664,263.649904,12895,0.416490981,25,125,91,34,4.318618042,0.126495726,43,44,-1,3412,2932,480,5409,4218,1191,3774,3460,314
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,3,Blue,Middle,Ryu,H2K,Vladimir,Brand,Poppy,Jhin,34.73333333,1,9,1,8,28,8,,,,,0,0,3.88965,0.259117083,0.086372361,1.03646833,0,14.11261667,2,1,1,,1,13.98746667,1,10,0,0,29.00523333,0,1,26515,763.3877159,0.253448292,0.21060767,12,0.345489443,0.088888889,7,0.201535509,3,4,,,14938,300.3293666,13550,0.111002921,253,9,5,4,7.54318618,0.235897436,73,85,-12,3017,3214,-197,4927,5151,-224,4703,4719,-16
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,4,Blue,ADC,FORG1VEN,H2K,Sivir,Brand,Poppy,Jhin,34.73333333,1,0,1,18,28,8,,,,,0,0,3.88965,0,0.086372361,1.03646833,0,14.11261667,2,1,1,,1,13.98746667,1,10,0,0,29.00523333,0,1,21990,633.109405,0.210195284,0.220480434,14,0.403071017,0.103703704,7,0.201535509,0,0,,,15427,314.4080614,12600,0.061349693,329,18,6,12,9.990403071,0.348717949,90,81,9,3306,3109,197,5230,4954,276,3517,3600,-83
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,5,Blue,Support,Vander,H2K,Zyra,Brand,Poppy,Jhin,34.73333333,1,5,0,11,28,8,,,,,0,0,3.88965,0.143953935,0.028790787,1.03646833,0,14.11261667,2,1,1,,1,13.98746667,1,10,0,0,29.00523333,0,1,18595,535.3646833,0.177743579,0.139762004,46,1.3243762,0.340740741,10,0.287907869,11,13,,,11429,199.3024952,9110,0.099078341,22,0,0,0,0.633397313,0.020512821,4,6,-2,2290,1832,458,3428,2718,710,2571,2531,40
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,6,Red,Top,Smurf,Albus NoX Luna,Gnar,Nidalee,Ryze,Kennen,34.73333333,0,1,6,3,8,28,,,,,0,0,3.88965,0.028790787,0.259117083,1.03646833,0,14.11261667,1,2,0,,0,13.98746667,0,0,10,1,29.00523333,1,0,16067,462.5815739,0.205434088,0.202930454,17,0.489443378,0.149122807,3,0.086372361,2,2,,,10919,184.6191939,10500,-0.323353293,220,13,13,0,6.708253359,0.26171875,60,82,-22,2758,4152,-1394,4156,6709,-2553,3861,4792,-931
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,7,Red,Jungle,PvPStejos,Albus NoX Luna,Olaf,Nidalee,Ryze,Kennen,34.73333333,0,0,5,5,8,28,,,,,0,1,3.88965,0,0.143953935,1.03646833,1,14.11261667,1,2,0,,0,13.98746667,0,0,10,1,29.00523333,1,0,12040,346.6410749,0.153944508,0.163562369,27,0.777351248,0.236842105,13,0.37428023,2,3,,,9675,148.8034549,8450,-0.416490981,40,78,75,3,3.39731286,0.115234375,44,43,1,2932,3412,-480,4218,5409,-1191,3460,3774,-314
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,8,Red,Middle,Kira,Albus NoX Luna,Syndra,Nidalee,Ryze,Kennen,34.73333333,0,3,6,3,8,28,,,,,0,0,3.88965,0.086372361,0.259117083,1.03646833,0,14.11261667,1,2,0,,0,13.98746667,0,0,10,1,29.00523333,1,0,23987,690.6046065,0.30669991,0.262204106,17,0.489443378,0.149122807,5,0.143953935,3,5,,,12792,238.5443378,12125,-0.111002921,281,14,13,1,8.49328215,0.291015625,85,73,12,3214,3017,197,5151,4927,224,4719,4703,16
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,9,Red,ADC,aMiracle,Albus NoX Luna,Caitlyn,Nidalee,Ryze,Kennen,34.73333333,0,3,5,3,8,28,,,,,0,0,3.88965,0.086372361,0,1.03646833,0,14.11261667,1,2,0,,0,13.98746667,0,0,10,1,29.00523333,1,0,18619,536.0556622,0.238064186,0.247013848,9,0.259117083,0.078947368,2,0.057581574,0,0,,,12312,224.7247601,11850,-0.061349693,292,2,2,0,8.464491363,0.296875,81,90,-9,3109,3306,-197,4954,5230,-276,3600,3517,83
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,10,Red,Support,Likkrit,Albus NoX Luna,Bard,Nidalee,Ryze,Kennen,34.73333333,0,1,6,5,8,28,,,,,0,0,3.88965,0.028790787,0.143953935,1.03646833,0,14.11261667,1,2,0,,0,13.98746667,0,0,10,1,29.00523333,1,0,7497,215.8445298,0.095857307,0.124289223,44,1.266794626,0.385964912,8,0.230326296,8,10,,,8434,113.0740883,8250,-0.099078341,23,3,3,0,0.748560461,0.03515625,6,4,2,1832,2290,-458,2718,3428,-710,2531,2571,-40
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,100,Blue,Team,Team,H2K,,Brand,Poppy,Jhin,34.73333333,1,28,8,57,28,8,,,,,1,0,3.88965,0.806142035,0.230326296,1.03646833,0,14.11261667,2,1,1,18.921,1,13.98746667,1,10,0,0,29.00523333,0,1,104617,3012.005758,,,135,3.886756238,1,44,1.266794626,31,35,0.826086957,0.274725275,72063,1426.013436,62705,0.202493853,906,169,117,52,30.95009597,,292,276,16,16177,13845,2332,25703,21197,4506,19357,18171,1186
1001910107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910107?gameHash=1d3277e6142d06b4&tab=overview,WC,2016-W,16-10-2016 16:39,QF,1,6.18,200,Red,Team,Team,Albus NoX Luna,,Nidalee,Ryze,Kennen,34.73333333,0,8,28,19,8,28,,,,,0,1,3.88965,0.230326296,0.806142035,1.03646833,1,14.11261667,1,2,0,18.921,0,13.98746667,0,0,10,1,29.00523333,1,0,78210,2251.727447,,,114,3.282149712,1,31,0.892514395,15,20,0.394736842,0.164948454,54132,909.7658349,51175,-0.202493853,856,110,106,4,27.81190019,,276,292,-16,13845,16177,-2332,21197,25703,-4506,18171,19357,-1186
1001910113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910113?gameHash=f1d645831c710283&tab=overview,WC,2016-W,16-10-2016 18:07,QF,2,6.18,1,Blue,Top,Smurf,Albus NoX Luna,Gnar,Sivir,Olaf,Ryze,23.63333333,0,0,3,2,2,15,,,,,0,0,8.1852,0,0.211565585,0.71932299,0,9.0644,0,2,0,,0,11.26318333,0,0,8,0,21.5221,0,1,6370,269.5345557,0.221211279,0.212920855,12,0.507757405,0.166666667,3,0.126939351,3,3,,,6592,145.7297602,5825,-0.35915493,151,1,1,0,6.431593794,0.251141553,53,80,-27,2636,3638,-1002,4247,6643,-2396,3719,4433,-714
1001910113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910113?gameHash=f1d645831c710283&tab=overview,WC,2016-W,16-10-2016 18:07,QF,2,6.18,2,Blue,Jungle,PvPStejos,Albus NoX Luna,Elise,Sivir,Olaf,Ryze,23.63333333,0,0,4,1,2,15,,,,,0,1,8.1852,0,0.126939351,0.71932299,0,9.0644,0,2,0,,0,11.26318333,0,0,8,0,21.5221,0,1,3468,146.74189,0.120433394,0.167852418,19,0.803949224,0.263888889,1,0.042313117,2,3,,,5863,114.8834979,5750,-0.371681416,5,63,61,2,2.877291961,0.086757991,40,42,-2,2907,3364,-457,3956,6339,-2383,3366,3707,-341
1001910113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910113?gameHash=f1d645831c710283&tab=overview,WC,2016-W,16-10-2016 18:07,QF,2,6.18,3,Blue,Middle,Kira,Albus NoX Luna,Syndra,Sivir,Olaf,Ryze,23.63333333,0,2,4,0,2,15,,,,,0,0,8.1852,0.084626234,0.084626234,0.71932299,0,9.0644,0,2,0,,0,11.26318333,0,0,8,0,21.5221,0,1,9575,405.1480959,0.33251146,0.276474152,13,0.550070522,0.180555556,4,0.169252468,3,3,,,7620,189.2276446,7510,0.148015731,181,2,2,0,7.743300423,0.324200913,73,58,15,3280,2874,406,4725,5062,-337,4288,4110,178
1001910113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001910113?gameHash=f1d645831c710283&tab=overview,WC,2016-W,16-10-2016 18:07,QF,2,6.18,4,Blue,ADC,aMiracle,Albus NoX Luna,Caitlyn,Sivir,Olaf,Ryze,23.63333333,0,0,2,1,2,15,,,,,0,0,8.1852,0,0.126939351,0.71932299,0,9.0644,0,2,0,,0,11.26318333,0,0,8,0,21.5221,0,1,6584,278.5895628,0.228642867,0.232147582,6,0.253878702,0.083333333,4,0.169252468,0,0,,,6903,158.8891396,6525,-0.310679612,182,0,0,0,7.700987306,0.278538813,69,70,-1,2847,3032,-185,4513,5640,-1127,2959,3211,-252
